"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","global_id","current_taxon_id","current_name_string"
"Labidocera aestiva","Labidocera aestiva",4,"National Center for Biotechnology Information","6958b687-f939-5e41-b3d9-2b749c428f5e","Labidocera aestiva","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Pontellidae|Labidocera|Labidocera aestiva","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|163235|163236|163467","163467",0,NA,"2023-02-23T23:47:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Metridia longa","Metridia longa",4,"National Center for Biotechnology Information","05e11534-c109-5fad-aa4d-2d4591321efc","Metridia longa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Metridia|Metridia longa","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|122094|114066|114071","114071",0,NA,"2023-02-23T23:46:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Metridia lucens","Metridia lucens",4,"National Center for Biotechnology Information","1ebed5b9-21c5-57f9-aaba-a5a078cf1a33","Metridia lucens","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Metridia|Metridia lucens","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|122094|114066|134763","134763",0,NA,"2023-02-23T23:46:42Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Nannocalanus minor","Nannocalanus minor",4,"National Center for Biotechnology Information","64124eeb-53c0-5e8e-b64f-c7cd0052cee1","Nannocalanus minor","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Calanidae|Nannocalanus|Nannocalanus minor","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|6835|134923|134924","134924",0,NA,"2023-02-23T23:46:43Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Paracalanus parvus","Paracalanus parvus",4,"National Center for Biotechnology Information","ae8d844a-4e4e-5f4b-af54-70452797cb55","Paracalanus parvus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Paracalanidae|Paracalanus|Paracalanus parvus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|163470|163471|187406","187406",0,NA,"2023-02-23T23:48:22Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pleuromamma robusta","Pleuromamma robusta",4,"National Center for Biotechnology Information","0d216552-b965-5848-9b62-9f3f269da096","Pleuromamma robusta","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Pleuromamma|Pleuromamma robusta","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|122094|148583|1644136","1644136",0,NA,"2023-02-24T00:27:38Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pseudodiaptomus coronatus","Pseudodiaptomus coronatus",4,"National Center for Biotechnology Information","0d15277f-feea-5d2c-b0e5-c8e6a59b5e5d","Pseudodiaptomus coronatus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Pseudodiaptomidae|Pseudodiaptomus|Pseudodiaptomus coronatus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|163474|163475|163476","163476",0,NA,"2023-02-23T23:47:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rhincalanus nasutus","Rhincalanus nasutus",4,"National Center for Biotechnology Information","4d245ca9-f228-5ced-af68-0801884ae7f9","Rhincalanus nasutus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Eucalanidae|Rhincalanus|Rhincalanus nasutus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|121137|201686|248476","248476",0,NA,"2023-02-23T23:49:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Scolecithricella minor","Scolecithricella minor",4,"National Center for Biotechnology Information","4a520ea8-61ab-57e3-b588-4b8825e207b5","Scolecithricella minor","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Scolecitrichidae|Scolecithricella|Scolecithricella minor","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|121142|121143|136188","136188",0,NA,"2023-02-23T23:46:44Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Scolecithrix danae","Scolecithrix danae",4,"National Center for Biotechnology Information","d130c784-bfc4-5967-b561-3ccc9b67dff7","Scolecithrix danae","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Scolecitrichidae|Scolecithrix|Scolecithrix danae","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|121142|544706|544707","544707",0,NA,"2023-02-23T23:58:19Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Temora longicornis","Temora longicornis",4,"National Center for Biotechnology Information","567998ac-6e7e-5ccc-9da4-e3dee9af4324","Temora longicornis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Temoridae|Temora|Temora longicornis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|88013|261851|261852","261852",0,NA,"2023-02-23T23:50:23Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Temora stylifera","Temora stylifera",4,"National Center for Biotechnology Information","d540cadf-1dce-5303-99eb-fcf9f59fd305","Temora stylifera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Temoridae|Temora|Temora stylifera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|88013|261851|399051","399051",0,NA,"2023-02-23T23:54:18Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tortanus discaudatus","Tortanus discaudatus",4,"National Center for Biotechnology Information","68d7e9ac-3e17-5e12-8f66-1d6e8a0802b6","Tortanus discaudatus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Tortanidae|Tortanus|Tortanus discaudatus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116570|6833|163477|163478|197019","197019",0,NA,"2023-02-23T23:48:35Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Alteutha depressa","Alteutha depressa",12,"Encyclopedia of Life","ce1954fa-98ad-595c-b005-9f6924ee6ef0","Alteutha depressa","","","","46538502",0,NA,"2023-03-01T21:54:26Z",1,"Exact string match","3|0|0",0.988,"46538502",NA,NA,NA
"Ameira curviseta","Ameira curviseta",12,"Encyclopedia of Life","4947107f-85dd-53a3-969a-cb89b2734b44","Ameira curviseta","","","","46535463",0,NA,"2023-03-01T21:54:30Z",1,"Exact string match","3|0|0",0.988,"46535463",NA,NA,NA
"Cletodes buchholtzi","Cletodes buchholtzi",168,"Index to Organism Names","15d065a8-ef45-55ac-a77e-e5ba5c27c73c","Cletodes buchholtzi","","","","3582006",0,NA,"2023-03-07T13:50:49Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ectinosoma sp.","Ectinosoma sp.",168,"Index to Organism Names","9ef77747-4b0f-5e8d-b72d-b0cf9305ccd3","Ectinosoma","","","","2494129",0,NA,"2023-03-07T13:40:39Z",1,"Exact string match","4|0|0",0.995,NA,NA,NA,NA
"Harpacticus littoralis","Harpacticus littoralis",12,"Encyclopedia of Life","0da044bc-0e74-5a50-9b45-b8462a97f24b","Harpacticus littoralis","","","","46536804",0,NA,"2023-03-01T21:54:30Z",1,"Exact string match","3|0|0",0.988,"46536804",NA,NA,NA
"Laophonte trilobata","Laophonte trilobata",12,"Encyclopedia of Life","6c6c531e-d0a2-5b50-98bf-46ac37210aaf","Laophonte trilobata","","","","46537066",0,NA,"2023-03-01T21:54:27Z",1,"Exact string match","3|0|0",0.988,"46537066",NA,NA,NA
"Microsetella rosea","Microsetella rosea",4,"National Center for Biotechnology Information","c0984a4a-0c47-5e0d-9bff-19e084105072","Microsetella rosea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Harpacticoida|Ectinosomatidae|Microsetella|Microsetella rosea","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|41212|298467|2779395|2779397","2779397",0,NA,"2023-02-24T01:00:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Parathelestris pygmaea","Parathelestris pygmaea",8,"The Interim Register of Marine and Nonmarine Genera","9c96faf0-99ad-587a-99aa-217d6cc972d2","Parathalestris pygmaea","Animalia|Arthropoda|Maxillopoda|Harpacticoida|Thalestridae|Parathalestris|Parathalestris pygmaea","kingdom|phylum|class|order|family|genus|species","11|235|1489|10816|110995|1212037|10813293","10813293",1,NA,"2016-10-21T20:45:17Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Thalestris gibba","Thalestris gibba",12,"Encyclopedia of Life","8d49e637-b703-55f5-93c6-f61bac6f08fb","Thalestris gibba","","","","46538940",0,NA,"2023-03-01T21:54:27Z",1,"Exact string match","3|0|0",0.988,"46538940",NA,NA,NA
"Thalestris longimana","Thalestris longimana",4,"National Center for Biotechnology Information","6882e0d3-f4b6-55b3-aa73-9cde85ddfb07","Thalestris longimana","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Harpacticoida|Thalestridae|Thalestris|Thalestris longimana","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|41212|512261|1732169|1732170","1732170",0,NA,"2023-02-24T00:30:11Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Doropygus sp.","Doropygus sp.",1,"Catalogue of Life Checklist","23bd6cc6-cff6-549e-95fc-34a83ff9568f","Doropygus","Biota|Animalia|Arthropoda|Copepoda|Neocopepoda|Podoplea|Cyclopoida|Oithonida|Notodelphyidae|Doropygus","unranked|kingdom|phylum|class|infraclass|superorder|order|suborder|family|genus","5T6MX|N|RT|924G7|7NF5S|7NF5Z|7NF98|7ZFNK|7NK34|7NXFL","7NXFL",0,NA,"2023-03-02T02:25:38Z",2,"Exact match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Notodelphys agilis","Notodelphys agilis",12,"Encyclopedia of Life","c960a1af-8678-51d8-930f-f721f955a7eb","Notodelphys agilis","","","","48910590",0,NA,"2023-03-01T22:11:41Z",1,"Exact string match","3|0|0",0.988,"48910590",NA,NA,NA
"Oithona plumifera","Oithona plumifera",4,"National Center for Biotechnology Information","e46a02b1-438a-565e-bb75-13cf747ce46d","Oithona plumifera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Cyclopoida|Oithonidae|Oithona|Oithona plumifera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|84308|136189|136190|1642435","1642435",0,NA,"2023-02-24T00:27:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Oithona similis","Oithona similis",4,"National Center for Biotechnology Information","4de56569-aac5-5c5d-bc7c-8f699fb8c68a","Oithona similis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Cyclopoida|Oithonidae|Oithona|Oithona similis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|84308|136189|136190|324873","324873",0,NA,"2023-02-23T23:52:10Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tropocyclops prasinus","Tropocyclops prasinus",2,"Wikispecies","dbfe38bc-72d1-55b7-974f-01b2188def53","Tropocyclops prasinus","","","","405634",0,"http://species.wikimedia.org/wiki/Tropocyclops_prasinus","2023-03-01T19:36:52Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chondracanthus merluccii","Chondracanthus merluccii",4,"National Center for Biotechnology Information","7fc8b2c5-b321-58c8-8fe3-7233469b845e","Chondracanthus merluccii","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Poecilostomatoida|Chondracanthidae|Chondracanthus|Chondracanthus merluccii","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|84310|164116|164117|348844","348844",0,NA,"2023-02-23T23:52:45Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chondracanthus nodosus","Chondracanthus nodosus",12,"Encyclopedia of Life","64fa822b-e164-5321-8e27-7f55eb5c4fb1","Chondracanthus nodosus","","","","46540124",0,NA,"2023-03-01T21:54:41Z",1,"Exact string match","3|0|0",0.988,"46540124",NA,NA,NA
"Diocus lycenchelus","Diocus lycenchelus",12,"Encyclopedia of Life","3e18cf2b-0720-57e4-be2d-3b7d69007cfe","Diocus lycenchelus","","","","46540174",0,NA,"2023-03-01T21:54:41Z",1,"Exact string match","3|0|0",0.988,"46540174",NA,NA,NA
"Ergasilus lizae","Ergasilus lizae",12,"Encyclopedia of Life","348aa2a3-d83c-5d94-8947-39c14144b45d","Ergasilus lizae","","","","46540531",0,NA,"2023-03-01T21:54:42Z",1,"Exact string match","3|0|0",0.988,"46540531",NA,NA,NA
"Oncaea minuta","Oncaea minuta",149,"OBIS","4024ae83-790c-5b3a-aab9-2b244f1cc302","Oncaea minuta","","","","133863095",0,"http://www.iobis.org/OBISWEB/ObisControllerServlet?category=all&names=data&a
ction=lookupbyname&searchCategory=&classificationCode=&view=searchResults&ca
tegory=&autocomplete=n&searchTypeSelect=%2FSciNameServlet&searchName=Oncaea%2520minuta","2012-02-09T13:39:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sapphirina gemma","Sapphirina gemma",12,"Encyclopedia of Life","6c19a0f9-7789-5198-8be3-068063f85db5","Sapphirina gemma","","","","46541790",0,NA,"2023-03-01T21:54:45Z",1,"Exact string match","3|0|0",0.988,"46541790",NA,NA,NA
"Monstrilla canadensis","Monstrilla canadensis",12,"Encyclopedia of Life","4611fb60-85d5-5f29-8d81-5563ae1b0846","Monstrilla canadensis","","","","340511",0,NA,"2023-03-01T22:12:28Z",1,"Exact string match","3|0|0",0.988,"340511",NA,NA,NA
"Alebion carchariae","Alebion carchariae",12,"Encyclopedia of Life","7b97bf17-a66e-5179-901e-d324dfa1b4f9","Alebion carchariae","","","","1020767",0,NA,"2023-03-01T21:54:48Z",1,"Exact string match","3|0|0",0.988,"1020767",NA,NA,NA
"Anthosoma crassum","Anthosoma crassum",4,"National Center for Biotechnology Information","61ee1512-aef8-5c9f-a5f6-c8f63e6bcb47","Anthosoma crassum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Siphonostomatoida|Dichelesthiidae|Anthosoma|Anthosoma crassum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|72033|579018|578960|578961","578961",0,NA,"2023-02-23T23:59:11Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Caligus curtus","Caligus curtus",2,"Wikispecies","a61091e4-bbfb-588c-ad0d-3deb2e1cd0ec","Caligus curtus","","","","1459570",0,"http://species.wikimedia.org/wiki/Caligus_curtus","2023-03-01T19:44:45Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Caligus elongatus","Caligus elongatus",4,"National Center for Biotechnology Information","7b6434c2-0d8d-556e-b1d1-5a9b5e2edf45","Caligus elongatus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Hexanauplia|Copepoda|Neocopepoda|Podoplea|Siphonostomatoida|Caligidae|Caligus|Caligus elongatus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|infraclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|72037|6830|116569|116571|72033|72034|217164|257370","257370",0,NA,"2023-02-23T23:50:17Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
